GGBS_kg_m3,GGBS_CaO_%,GGBS_SiO2_%,GGBS_Al2O3_%,GGBS_MgO_%,GGBS_Fe2O3_%,GGBS_SO3_%,FlyAsh_kg_m3,FA_CaO_%,FA_SiO2_%,FA_Al2O3_%,FA_MgO_%,FA_Fe2O3_%,FA_SO3_%,SF_kg_m3,SF_CaO_%,SF_SiO2_%,SF_Al2O3_%,SF_MgO_%,SF_Fe2O3_%,SF_SO3_%,Total NaOH (kg in 1m3 mix),Concentration (M) NaOH,Total Na2SiO3 (kg in 1m3 of mix),Coarse Aggregate (kg/m3),Fine Aggregates (kg/m3),Water (kg/m3),Activator_Binder_Ratio,Water_Binder_Ratio,Superplasticizer_%,SiO2 to Na2O (silicate modulus),Curing_Temperature,Relative Humidity,Condition,Length (mm),Breadth (mm),height (mm),CS 7 day (Mpa),CS 28 day (Mpa)
1353.0,40.54,33.32,14.99,7.1,0.31,1.01,0.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7,5.0,533.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,85.47,93.06
1082.0,40.54,33.32,14.99,7.1,0.31,1.01,211.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7,5.0,533.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,80.18,87.96
812.0,40.54,33.32,14.99,7.1,0.31,1.01,421.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7,5.0,533.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,72.64,79.5
541.0,40.54,33.32,14.99,7.1,0.31,1.01,632.0,2.36,61.83,20.39,0.7,5.38,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.7,5.0,533.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,24.0,65.0,2,50.0,50.0,50.0,63.11,69.82
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,400.0,0.0,2400.0,160.0,0.5,0.1,9.98,0.0,60.0,65.0,1,50.0,50.0,50.0,9.9,25.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,9.0,400.0,0.0,2400.0,160.0,0.5,0.1,8.01,0.0,60.0,65.0,1,50.0,50.0,50.0,18.2,43.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,12.0,400.0,0.0,2400.0,160.0,0.5,0.1,6.83,0.0,60.0,65.0,1,50.0,50.0,50.0,20.5,44.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,800.0,0.0,2400.0,160.0,0.5,0.1,14.5,0.0,60.0,65.0,1,50.0,50.0,50.0,8.6,13.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,9.0,600.0,0.0,2400.0,160.0,0.5,0.1,10.5,0.0,60.0,65.0,1,50.0,50.0,50.0,14.6,32.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,9.0,400.0,0.0,2400.0,160.0,0.5,0.1,8.01,0.0,60.0,65.0,1,50.0,50.0,50.0,18.2,43.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,9.0,200.0,0.0,2400.0,160.0,0.5,0.1,6.32,0.0,60.0,65.0,1,50.0,50.0,50.0,17.6,22.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,2.9,55.3,25.8,0.8,5.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,9.0,0.0,0.0,2400.0,160.0,0.5,0.1,5.0,0.0,60.0,65.0,1,50.0,50.0,50.0,5.9,138.0
400.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,56.0,10.0,84.0,1208.0,650.0,48.0,0.35,0.12,5.0,1.5,25.0,65.0,0,150.0,150.0,150.0,40.89,46.75
400.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,60.0,12.0,120.0,1182.0,636.0,48.0,0.45,0.12,5.0,2.0,25.0,65.0,0,150.0,150.0,150.0,38.47,38.98
400.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,63.0,14.0,157.0,1156.0,622.0,48.0,0.55,0.12,5.0,2.5,25.0,65.0,0,150.0,150.0,150.0,36.94,42.55
450.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,53.0,14.0,105.0,1161.0,625.0,54.0,0.35,0.12,5.0,2.0,25.0,65.0,0,150.0,150.0,150.0,56.05,61.15
450.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,58.0,10.0,145.0,1132.0,609.0,54.0,0.45,0.12,5.0,2.5,25.0,65.0,0,150.0,150.0,150.0,41.4,42.24
450.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,99.0,12.0,149.0,1102.0,594.0,54.0,0.55,0.12,5.0,1.5,25.0,65.0,0,150.0,150.0,150.0,35.03,37.32
500.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,50.0,12.0,125.0,1115.0,600.0,60.0,0.35,0.12,5.0,2.5,25.0,65.0,0,150.0,150.0,150.0,52.23,59.5
500.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,90.0,14.0,135.0,1082.0,583.0,60.0,0.45,0.12,5.0,1.5,25.0,65.0,0,150.0,150.0,150.0,40.13,42.93
500.0,40.7,32.4,14.96,5.99,0.83,2.74,200.0,2.27,62.2,27.5,1.05,3.92,0.35,0.0,0.92,85.76,1.89,0.81,0.56,0.3,92.0,10.0,183.0,1050.0,565.0,60.0,0.55,0.12,5.0,2.0,25.0,60.0,0,150.0,150.0,150.0,32.61,34.4
75.0,40.15,35.32,15.63,6.54,1.56,1.01,175.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,1088.0,806.0,116.39,0.8,0.3,0.0,1.5,27.0,60.0,0,100.0,100.0,100.0,28.64,32.48
85.0,40.15,35.32,15.63,6.54,1.56,1.01,200.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,1070.0,793.0,116.39,0.7,0.3,0.5,1.5,27.0,60.0,0,100.0,100.0,100.0,31.52,36.27
100.0,40.15,35.32,15.63,6.54,1.56,1.01,233.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,1046.0,776.0,116.39,0.6,0.3,1.3,1.5,27.0,60.0,0,100.0,100.0,100.0,34.88,40.63
120.0,40.15,35.32,15.63,6.54,1.56,1.01,280.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,1013.0,751.0,116.39,0.5,0.3,1.6,1.5,27.0,60.0,0,100.0,100.0,100.0,38.97,44.76
150.0,40.15,35.32,15.63,6.54,1.56,1.01,350.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,963.0,714.0,116.39,0.4,0.3,1.9,1.5,27.0,60.0,0,100.0,100.0,100.0,47.35,54.18
200.0,40.15,35.32,15.63,6.54,1.56,1.01,466.0,3.25,50.13,27.28,1.52,9.28,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,16.0,120.0,880.0,752.0,116.39,0.3,0.3,2.1,1.5,27.0,60.0,0,100.0,100.0,100.0,52.61,59.84
